%t(sec) 1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64
0.000000 4.014480 3.972196 3.922850 4.024574 3.295851 2.497349 2.568209 2.806595 2.898663 2.819949 3.111075 2.806697 3.071521 3.271497 3.387078 3.867286 2.937909 2.886594 3.021925 3.587431 2.931931 3.115195 3.124174 3.657925 3.825662 3.683350 3.827927 3.058178 2.505778 2.965991 2.864880 3.188600 2.978325 3.095186 3.088070 3.490797 3.989118 3.787195 3.899400 2.892850 2.821547 2.745250 3.139169 2.925332 2.894794 2.773678 3.296390 3.459897 3.097168 3.185621 3.051162 2.712768 3.096870 3.111662 2.939970 3.053663 3.263618 3.109276 3.058836 2.971821 2.823478 3.220169 2.942594 3.003268
0.009800 4.012453 3.976932 3.925094 4.029488 3.294426 2.497821 2.567540 2.808994 2.899135 2.820421 3.111547 2.804642 3.070242 3.271969 3.385640 3.881998 2.937240 2.884484 3.023104 3.589707 2.934207 3.114967 3.129088 3.659104 3.826134 3.685594 3.835479 3.057020 2.504340 2.964948 2.862853 3.187112 2.979504 3.097616 3.088542 3.493122 3.987165 3.789594 3.897912 2.895094 2.823963 2.747494 3.137670 2.925105 2.892684 2.772240 3.303996 3.462222 3.097640 3.184342 3.051634 2.713240 3.098551 3.112134 2.940442 3.054135 3.261665 3.109748 3.061131 2.970542 2.822040 3.218670 2.940484 3.003740
0.019600 4.009464 3.978292 3.925277 4.024202 3.291148 2.496659 2.568966 2.808522 2.898663 2.819259 3.111075 2.801625 3.069122 3.270069 3.384461 3.875307 2.938666 2.880722 3.024518 3.589235 2.933735 3.111953 3.123802 3.660518 3.824964 3.685777 3.822523 3.059612 2.503161 2.961893 2.859864 3.185191 2.980918 3.096420 3.087356 3.492650 3.989270 3.789122 3.895991 2.895277 2.822053 2.747677 3.137197 2.923443 2.888922 2.771061 3.300043 3.461750 3.096447 3.183222 3.050464 2.713468 3.094618 3.110964 2.939256 3.053663 3.263770 3.109276 3.060659 2.969422 2.820861 3.218197 2.936722 3.003968
0.029400 4.007873 3.979848 3.929921 4.021002 3.284902 2.495669 2.569908 2.810176 2.898946 2.818269 3.110650 2.799364 3.066341 3.264969 3.382081 3.868054 2.939608 2.877130 3.025456 3.590800 2.935300 3.109045 3.120602 3.661456 3.823286 3.690421 3.818772 3.051223 2.500781 2.964871 2.858273 3.180708 2.981856 3.092580 3.086322 3.493592 3.984764 3.790776 3.891508 2.899921 2.817609 2.752321 3.136079 2.926262 2.885330 2.768681 3.294826 3.462692 3.094708 3.180441 3.048786 2.716393 3.090826 3.109286 2.938222 3.053946 3.259264 3.110242 3.061590 2.966641 2.818481 3.217079 2.933130 3.006893
0.039200 4.007825 3.984177 3.936125 4.016084 3.288201 2.497585 2.572444 2.814844 2.899557 2.820185 3.107830 2.797394 3.062010 3.260857 3.380676 3.863189 2.942144 2.877083 3.027347 3.594550 2.939050 3.104536 3.115684 3.663347 3.823239 3.696625 3.815945 3.047182 2.499376 2.959995 2.858225 3.178599 2.983747 3.085679 3.088306 3.495495 3.981301 3.795444 3.889399 2.906125 2.814853 2.758525 3.130535 2.928750 2.885283 2.767276 3.288604 3.464595 3.094661 3.176110 3.048739 2.718340 3.090109 3.109239 2.940206 3.054557 3.255801 3.112213 3.063462 2.962310 2.817076 3.211535 2.933083 3.008840
0.049000 4.007005 3.986429 3.933256 4.013724 3.284712 2.497953 2.574785 2.816664 2.901375 2.820553 3.105471 2.796567 3.059906 3.260621 3.382478 3.860214 2.944485 2.876847 3.027708 3.594898 2.939398 3.102354 3.113324 3.663708 3.822391 3.693756 3.822206 3.040791 2.501178 2.960211 2.857405 3.177728 2.984108 3.083353 3.088070 3.495859 3.976226 3.797264 3.888528 2.903256 2.809397 2.755656 3.125455 2.930454 2.885047 2.769078 3.281414 3.464959 3.095055 3.174006 3.047891 2.718104 3.087144 3.108391 2.939970 3.056375 3.250726 3.111977 3.063226 2.960206 2.818878 3.206455 2.932847 3.008604
0.058800 4.005283 3.989674 3.937865 4.013365 3.282535 2.500767 2.577584 2.817476 2.902186 2.823367 3.105707 2.794824 3.059619 3.260281 3.382714 3.857727 2.947284 2.877083 3.029941 3.597628 2.942128 3.102046 3.112965 3.665941 3.820580 3.698365 3.808831 3.040452 2.501414 2.965469 2.855683 3.175839 2.986341 3.083004 3.088882 3.499211 3.973740 3.798076 3.886639 2.907865 2.800258 2.760265 3.123553 2.931234 2.885283 2.769314 3.278922 3.468311 3.097404 3.173719 3.046080 2.718906 3.084081 3.106580 2.940782 3.057186 3.248240 3.112786 3.064007 2.959919 2.819114 3.204553 2.933083 3.009406
0.068500 4.005771 3.994127 3.940310 4.010618 3.287310 2.503844 2.580140 2.820135 2.905364 2.826444 3.105169 2.794824 3.057676 3.258138 3.383746 3.855009 2.949840 2.877083 3.030439 3.600116 2.944616 3.100515 3.110218 3.666439 3.820580 3.700810 3.803543 3.037279 2.502446 2.951799 2.856171 3.175839 2.986839 3.078714 3.091544 3.503322 3.969959 3.800735 3.886639 2.910310 2.803519 2.762710 3.122487 2.933743 2.885283 2.770346 3.275133 3.472422 3.097404 3.171776 3.046080 2.722032 3.079196 3.106580 2.943444 3.060364 3.244459 3.114914 3.066030 2.957976 2.820146 3.203487 2.933083 3.012532
0.078300 4.007825 3.997079 3.942780 4.008353 3.280350 2.509042 2.582723 2.822822 2.910240 2.831642 3.102905 2.795291 3.057676 3.258633 3.388094 3.851760 2.952423 2.877561 3.033006 3.603092 2.947592 3.102590 3.107953 3.669006 3.820580 3.703280 3.799673 3.032902 2.506794 2.949048 2.858225 3.176341 2.989406 3.071304 3.094234 3.504271 3.962230 3.803422 3.887141 2.912780 2.798599 2.765180 3.118506 2.936744 2.885761 2.774694 3.269913 3.473371 3.097404 3.171776 3.046080 2.726344 3.076963 3.106580 2.946134 3.065240 3.236730 3.115405 3.066497 2.957976 2.824494 3.199506 2.933561 3.016844
0.088100 4.007766 4.001142 3.945192 4.008775 3.278105 2.513731 2.585248 2.825450 2.912400 2.836331 3.103327 2.797777 3.057617 3.260798 3.388035 3.847163 2.954948 2.879651 3.035514 3.607624 2.952124 3.102972 3.108375 3.671514 3.820521 3.705692 3.801821 3.031913 2.506735 2.946238 2.858166 3.179013 2.991914 3.077067 3.096398 3.508930 3.958111 3.806050 3.889813 2.915192 2.795361 2.767592 3.119288 2.941316 2.887851 2.774635 3.275243 3.478030 3.097345 3.171717 3.046021 2.726285 3.077379 3.106521 2.948298 3.067400 3.232611 3.117555 3.068979 2.957917 2.824435 3.200288 2.935651 3.016785
