%t(sec) 1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64
0.000000 4.017378 3.897749 4.151084 4.107690 3.366718 2.857984 2.789421 2.986728 2.901531 2.973809 3.191358 3.090500 2.828170 3.035580 3.361349 3.801668 3.212695 2.662710 2.965694 3.585132 3.103468 3.138958 2.913997 3.850286 3.734332 3.979021 3.801862 2.868797 2.561970 2.989395 2.915770 2.992094 3.149378 2.961876 3.338786 3.508297 3.717797 3.835876 3.874084 2.927068 2.820621 2.951585 2.887697 2.970070 3.145228 2.868194 3.350290 3.557740 3.050368 3.004031 3.207770 2.928027 2.889470 3.052805 3.190647 3.268191 3.274695 3.227827 2.952097 2.713840 3.135328 3.251721 2.927580 3.257447
0.009800 4.015940 3.898221 4.151556 4.115296 3.364765 2.858456 2.788142 2.992723 2.903807 2.973140 3.191125 3.092906 2.828642 3.033553 3.361821 3.802140 3.212467 2.663182 2.963584 3.584905 3.103940 3.138725 2.911942 3.852716 3.734105 3.977742 3.802334 2.871122 2.562442 2.989167 2.916242 2.989984 3.148220 2.962348 3.353498 3.506242 3.715742 3.836348 3.874556 2.927540 2.819342 2.952057 2.890022 2.970542 3.151223 2.866084 3.357896 3.558896 3.050840 3.006307 3.209451 2.935579 2.889942 3.055036 3.193063 3.267148 3.274467 3.235379 2.954422 2.714996 3.141323 3.250442 2.925553 3.259863
0.019600 4.014761 3.897059 4.151084 4.111343 3.366870 2.857984 2.787022 2.984139 2.903335 2.974566 3.188094 3.091003 2.827456 3.030564 3.360659 3.800947 3.209453 2.662038 2.959822 3.583243 3.102747 3.135694 2.908925 3.851520 3.732443 3.976622 3.801164 2.870650 2.561256 2.986153 2.915056 2.986222 3.150812 2.961876 3.346807 3.503225 3.712725 3.835876 3.874084 2.927768 2.818222 2.950863 2.889550 2.969356 3.142639 2.862322 3.353943 3.560247 3.051068 3.005835 3.205518 2.922623 2.888756 3.055214 3.191153 3.264093 3.271453 3.222423 2.953950 2.716347 3.132739 3.249322 2.922564 3.257953
0.029400 4.012381 3.896069 4.150675 4.106126 3.362364 2.857575 2.784241 2.977000 2.904900 2.975508 3.185166 3.085895 2.826422 3.028973 3.359669 3.799208 3.206545 2.660436 2.956230 3.586062 3.101008 3.132766 2.906664 3.847680 3.735262 3.973841 3.799486 2.871592 2.560222 2.983245 2.914022 2.982630 3.142423 2.962842 3.339554 3.500964 3.710464 3.836842 3.873675 2.930693 2.815441 2.949119 2.890492 2.968322 3.135500 2.858730 3.348726 3.560530 3.053993 3.007400 3.201726 2.918872 2.887722 3.057950 3.186709 3.267071 3.268545 3.218672 2.954892 2.716630 3.125600 3.246541 2.920973 3.253509
0.039200 4.010976 3.897985 4.147917 4.099904 3.358901 2.854817 2.779910 2.972207 2.908650 2.978044 3.180629 3.081777 2.828406 3.028925 3.361585 3.799161 3.202036 2.661009 2.956183 3.588550 3.100961 3.128229 2.904694 3.840779 3.737750 3.969510 3.799439 2.873495 2.562206 2.978736 2.916006 2.982583 3.138382 2.964813 3.334689 3.498994 3.708494 3.838813 3.870917 2.932640 2.811110 2.948406 2.892395 2.970306 3.130707 2.858683 3.342504 3.561091 3.055940 3.011150 3.201009 2.916045 2.889706 3.060356 3.183953 3.262195 3.264036 3.215845 2.956795 2.717191 3.120807 3.242210 2.920925 3.250753
0.049000 4.012778 3.898353 4.144976 4.092714 3.353826 2.851876 2.777806 2.968018 2.908998 2.980385 3.178435 3.079662 2.828170 3.028105 3.361953 3.799555 3.199854 2.662710 2.955947 3.590254 3.101355 3.126035 2.903867 3.838453 3.739454 3.967406 3.798591 2.873859 2.561970 2.976554 2.915770 2.982347 3.131991 2.964577 3.331714 3.498167 3.707667 3.838577 3.867976 2.932404 2.809006 2.945456 2.892759 2.970070 3.126518 2.858447 3.335314 3.563330 3.055704 3.011498 3.198044 2.922306 2.889470 3.061997 3.178497 3.262411 3.261854 3.222106 2.957159 2.719430 3.116618 3.240106 2.920105 3.245297
0.058800 4.013014 3.901167 4.142522 4.090222 3.351340 2.849422 2.777519 2.964261 2.911728 2.983184 3.178123 3.073607 2.828982 3.026383 3.364767 3.801904 3.199546 2.662946 2.956183 3.591034 3.103704 3.125723 2.902124 3.838104 3.740234 3.967119 3.796780 2.877211 2.562782 2.976246 2.916582 2.982583 3.131652 2.965386 3.329227 3.496424 3.705924 3.839386 3.865522 2.933206 2.808719 2.941828 2.896111 2.970882 3.122761 2.858683 3.332822 3.566029 3.056506 3.014228 3.194981 2.908931 2.890282 3.062759 3.169358 3.267669 3.261546 3.208731 2.960511 2.722129 3.112861 3.239819 2.918383 3.236158
0.068500 4.014046 3.904244 4.140364 4.086433 3.347559 2.847264 2.775576 2.967628 2.914216 2.985740 3.176086 3.072562 2.831644 3.026871 3.367844 3.801904 3.198015 2.663928 2.956183 3.593543 3.103704 3.123686 2.902124 3.833814 3.742743 3.965176 3.796780 2.881322 2.565444 2.974715 2.919244 2.982583 3.128479 2.967514 3.326509 3.496424 3.705924 3.841514 3.863364 2.936332 2.806776 2.936387 2.900222 2.973544 3.126128 2.858683 3.329033 3.568485 3.059632 3.016716 3.190096 2.903643 2.892944 3.065187 3.172619 3.253999 3.260015 3.203443 2.964622 2.724585 3.116228 3.237876 2.918871 3.239419
0.078300 4.018394 3.909442 4.140364 4.081213 3.339830 2.847264 2.775576 2.947046 2.917192 2.988323 3.176086 3.068161 2.834334 3.028925 3.373042 3.801904 3.200090 2.668526 2.956661 3.596544 3.103704 3.123686 2.902591 3.826404 3.745744 3.965176 3.796780 2.882271 2.568134 2.976790 2.921934 2.983061 3.124102 2.968005 3.323260 3.496891 3.706391 3.842005 3.863364 2.940644 2.806776 2.940329 2.901171 2.976234 3.105546 2.859161 3.323813 3.570966 3.063944 3.019692 3.187863 2.899773 2.895634 3.067640 3.167699 3.251248 3.262090 3.199573 2.965571 2.727066 3.095646 3.237876 2.920925 3.234499
0.088100 4.018335 3.914131 4.140775 4.086543 3.335711 2.847675 2.775517 2.953222 2.921724 2.990848 3.176027 3.067634 2.836498 3.028866 3.377731 3.801845 3.200472 2.671438 2.958751 3.601116 3.103645 3.123627 2.905077 3.832167 3.750316 3.965117 3.796721 2.886930 2.570298 2.977172 2.924098 2.985151 3.123113 2.970155 3.318663 3.499377 3.708877 3.844155 3.863775 2.940585 2.806717 2.938021 2.905830 2.978398 3.111722 2.861251 3.329143 3.573389 3.063885 3.024224 3.188279 2.901921 2.897798 3.070034 3.164461 3.248438 3.262472 3.201721 2.970230 2.729489 3.101822 3.237817 2.920866 3.231261
